Recording date:	2016/06/07
Recording time:	15:34:38
Recording resolution	1024 x 768

pygaze initiation report start
display resolution: 1024x768
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 120 Hz
sampletime: 8.33205667182 ms
accuracy (in pixels): LX=509.9068, LY=382.3034, RX=509.9308, RY=382.2862
precision (RMS noise in pixels): X=209.745083375, Y=172.68178827
distance between participant and display: 57.0 cm
fixation threshold: 43.7594828432 pixels
speed threshold: 1.02082144273 pixels/ms
accuracy threshold: 279.647443825 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
16397.6	498.1411	421.4960	0	470.9458	391.1193	0	0.4732	0.5290	
16405.9	493.0865	418.3320	0	467.4853	403.3625	0	0.4690	0.5350	
16414.2	495.9507	420.3033	0	475.3850	398.6078	0	0.4743	0.5331	
16422.6	494.7188	422.5819	0	472.4232	407.2372	0	0.4722	0.5402	
16430.9	495.3166	422.5601	0	475.0882	400.8187	0	0.4738	0.5361	
16439.2	497.1518	410.8116	0	470.5107	400.3208	0	0.4725	0.5281	
16447.6	495.7426	410.4528	0	473.5598	406.6965	0	0.4733	0.5320	
16455.9	495.7968	420.8217	0	471.9574	409.2998	0	0.4725	0.5404	
16464.3	496.0636	417.9072	0	476.7155	402.3182	0	0.4750	0.5340	
16472.6	498.8472	417.8367	0	474.8931	399.5118	0	0.4755	0.5321	
16480.9	495.9657	422.0129	0	472.7592	400.1222	0	0.4730	0.5352	
16489.2	493.1556	423.4910	0	474.2568	405.7584	0	0.4724	0.5399	
16497.6	496.8154	417.5229	0	473.0238	397.8882	0	0.4736	0.5309	
16505.9	495.2957	413.1878	0	475.9971	400.4877	0	0.4743	0.5297	
16514.2	493.8558	417.0476	0	474.2924	399.4814	0	0.4727	0.5316	
16522.5	493.6252	419.9858	0	473.7771	398.3774	0	0.4724	0.5328	
16530.9	495.3912	416.5752	0	475.2292	404.1399	0	0.4739	0.5343	
16539.2	492.6060	425.6115	0	472.5733	401.4611	0	0.4713	0.5385	
16547.6	491.0652	416.3304	0	471.9016	408.3701	0	0.4702	0.5369	
16555.9	494.9908	418.2719	0	476.5819	397.4974	0	0.4744	0.5311	
16564.2	493.7301	414.1188	0	480.2735	403.7113	0	0.4756	0.5324	
16572.6	499.4980	417.9755	0	473.8630	397.0401	0	0.4753	0.5306	
16580.9	498.2159	422.8970	0	473.2694	401.6561	0	0.4744	0.5368	
16589.2	496.1549	425.9124	0	472.7111	414.3376	0	0.4731	0.5470	
16597.5	497.4440	418.5023	0	474.4625	406.4021	0	0.4746	0.5370	
16605.9	497.2091	422.4602	0	468.4615	409.4673	0	0.4715	0.5416	
16614.2	498.2324	420.5255	0	472.1936	401.9549	0	0.4738	0.5355	
16622.6	491.1269	414.9924	0	469.2425	409.3752	0	0.4689	0.5367	
16630.9	493.0054	419.1124	0	474.0249	409.5249	0	0.4722	0.5395	
16639.3	497.6453	414.5686	0	470.6686	398.6712	0	0.4728	0.5295	
16647.5	492.1062	423.3117	0	472.5857	400.6065	0	0.4710	0.5364	
16655.9	490.5756	417.4761	0	476.6159	398.7485	0	0.4723	0.5314	
16664.2	492.2399	415.7356	0	472.7146	400.5648	0	0.4712	0.5314	
16672.5	496.9590	418.2791	0	473.1389	409.5521	0	0.4737	0.5390	
16680.8	496.8915	416.3465	0	470.9994	405.9377	0	0.4726	0.5353	
16689.2	491.3512	420.2173	0	472.5731	400.2272	0	0.4707	0.5341	
16697.6	495.9731	420.3135	0	473.5472	400.2155	0	0.4734	0.5342	
16705.8	496.3663	406.6212	0	473.3268	400.8158	0	0.4735	0.5257	
16714.2	491.2307	415.8618	0	470.7684	406.6106	0	0.4697	0.5355	
16722.5	493.1237	418.5103	0	470.5272	400.1757	0	0.4705	0.5330	
16730.9	494.0390	410.5544	0	469.5137	403.0112	0	0.4705	0.5297	
16739.2	490.1065	410.7504	0	471.0292	400.8042	0	0.4693	0.5284	
16747.5	493.6514	420.1709	0	473.5118	406.2236	0	0.4722	0.5380	
16755.8	488.5029	417.5358	0	472.8647	398.6264	0	0.4694	0.5314	
16764.2	489.3625	422.6703	0	471.7916	399.4043	0	0.4693	0.5352	
16772.5	489.4753	411.2010	0	468.7423	401.1339	0	0.4679	0.5289	
16780.8	492.7925	412.5919	0	471.2348	404.2522	0	0.4707	0.5318	
16789.2	488.7477	416.9719	0	473.3040	405.3336	0	0.4698	0.5354	
16797.5	490.4557	419.5998	0	467.7602	405.1293	0	0.4679	0.5369	
16805.9	492.1554	413.2186	0	473.2727	409.0439	0	0.4714	0.5353	
16814.2	490.2426	415.3154	0	472.2215	405.3835	0	0.4700	0.5343	
16822.5	493.1504	411.7764	0	473.3899	396.8163	0	0.4719	0.5264	
16830.8	491.4609	419.0013	0	474.4265	402.4052	0	0.4716	0.5348	
16839.2	490.4271	418.8119	0	469.5441	406.7416	0	0.4687	0.5375	
16847.5	492.1541	421.8488	0	474.2892	397.3796	0	0.4719	0.5334	
16855.9	492.0155	410.7988	0	475.5360	399.5357	0	0.4724	0.5276	
16864.2	492.8029	419.5438	0	476.6211	407.9873	0	0.4734	0.5388	
16872.5	487.3015	418.5866	0	476.1791	394.8816	0	0.4704	0.5296	
16880.9	490.1331	416.0500	0	472.0270	405.2215	0	0.4698	0.5347	
16889.2	494.7270	415.4105	0	471.5973	396.9382	0	0.4718	0.5289	
16897.5	493.7369	415.5605	0	476.7051	399.9618	0	0.4738	0.5309	
16905.8	491.8976	417.3876	0	474.5267	398.7637	0	0.4719	0.5313	
16914.2	490.4057	423.6421	0	465.9171	401.6826	0	0.4670	0.5373	
16922.5	491.4461	414.0173	0	473.9673	397.7050	0	0.4714	0.5285	
16930.9	491.7349	412.2632	0	472.1083	396.2910	0	0.4706	0.5264	
16939.1	490.8660	416.7268	0	470.9834	397.6800	0	0.4697	0.5302	
16947.5	493.9736	404.5254	0	470.5582	407.3295	0	0.4710	0.5286	
16955.8	487.7275	411.5137	0	474.2190	397.9854	0	0.4697	0.5270	
16964.2	492.9336	413.4878	0	470.5078	401.7796	0	0.4704	0.5308	
16972.4	489.5980	400.1502	0	474.6349	394.8025	0	0.4708	0.5175	
16980.8	491.5448	416.9846	0	474.6449	396.8734	0	0.4718	0.5299	
16989.1	493.0895	414.8953	0	476.1522	396.7921	0	0.4733	0.5284	
16997.5	489.3695	414.6419	0	473.0675	404.6237	0	0.4699	0.5334	
17005.9	492.3579	421.1085	0	473.8622	408.4299	0	0.4718	0.5401	
17014.1	490.2087	418.1163	0	472.2345	398.4369	0	0.4699	0.5316	
17022.5	495.2766	414.3951	0	476.6805	389.4666	0	0.4746	0.5233	
17030.8	493.0870	417.8304	0	466.7444	398.9363	0	0.4687	0.5317	
17039.2	495.8425	415.6311	0	470.5903	410.6511	0	0.4719	0.5379	
17047.5	493.6663	416.6580	0	476.1937	391.5548	0	0.4736	0.5262	
17055.8	492.3736	414.1746	0	475.3368	393.6269	0	0.4725	0.5259	
17064.1	493.7655	418.3399	0	473.3569	400.5518	0	0.4722	0.5331	
17072.5	492.1330	417.2427	0	475.5204	394.4957	0	0.4725	0.5285	
17080.8	492.6286	416.6814	0	478.8121	408.9826	0	0.4743	0.5375	
17089.1	492.3044	412.9967	0	468.1147	403.1773	0	0.4690	0.5314	
17097.5	499.5666	408.1755	0	480.0666	403.2039	0	0.4783	0.5282	
17105.8	522.1286	404.9989	0	501.1832	400.3009	0	0.4997	0.5243	
17114.2	544.7703	408.8842	0	524.8206	401.1535	0	0.5223	0.5274	
17122.5	566.5977	402.9686	0	541.8234	407.3347	0	0.5412	0.5275	
17130.8	570.2135	410.5563	0	549.5385	405.8901	0	0.5468	0.5315	
17139.1	567.2776	397.6128	0	546.4919	400.3036	0	0.5438	0.5195	
17147.5	566.3026	401.1658	0	542.6277	404.6359	0	0.5415	0.5246	
17155.8	568.3738	401.4061	0	545.9214	406.0058	0	0.5441	0.5257	
17164.2	567.7819	399.3182	0	545.8552	405.7777	0	0.5438	0.5242	
17172.5	567.4461	398.9321	0	543.6631	405.4678	0	0.5425	0.5237	
17180.8	565.6453	407.1302	0	541.4170	412.3543	0	0.5406	0.5335	
17189.1	568.2024	401.3940	0	544.7711	407.3070	0	0.5434	0.5265	
17197.5	570.2446	398.2778	0	546.8750	400.6060	0	0.5455	0.5201	
17205.7	568.9038	402.3250	0	547.3378	405.5650	0	0.5450	0.5260	
17214.1	569.7903	401.9834	0	548.4521	401.4594	0	0.5460	0.5231	
17222.4	565.8168	399.9804	0	544.3367	410.1391	0	0.5421	0.5274	
17230.8	565.5032	409.8241	0	543.4078	406.3286	0	0.5415	0.5313	
17239.2	569.1845	400.3580	0	550.2608	405.6668	0	0.5466	0.5248	
17247.4	567.1278	405.7659	0	543.4683	404.3848	0	0.5423	0.5274	
17255.8	565.8685	398.3423	0	545.7437	409.7627	0	0.5428	0.5261	
17264.1	566.8395	395.3531	0	546.5152	401.1879	0	0.5436	0.5186	
17272.5	567.8277	401.2154	0	544.9779	406.1280	0	0.5434	0.5256	
17280.8	568.2828	400.7683	0	547.0736	406.6494	0	0.5446	0.5257	
17289.1	569.0302	406.9441	0	547.0555	403.5545	0	0.5450	0.5277	
17297.4	566.1734	404.6796	0	544.2319	402.3711	0	0.5422	0.5254	
17305.8	569.6543	408.5534	0	547.5408	396.5439	0	0.5455	0.5242	
17314.1	563.5870	406.6016	0	542.3473	408.9308	0	0.5400	0.5309	
17322.4	569.9952	406.5510	0	544.4300	403.8052	0	0.5442	0.5276	
17330.8	566.4558	406.9286	0	544.8064	406.2373	0	0.5426	0.5294	
17339.1	563.7633	404.0069	0	543.9632	399.3691	0	0.5409	0.5230	
17347.5	567.0127	402.3740	0	542.6166	409.3702	0	0.5418	0.5285	
17355.8	568.1760	408.7725	0	544.9909	401.9521	0	0.5435	0.5278	
17364.1	562.3488	415.0343	0	543.2416	398.4784	0	0.5398	0.5296	
17372.4	564.1415	404.2864	0	540.9780	400.4456	0	0.5396	0.5239	
17380.8	563.9511	412.1945	0	549.8901	405.8696	0	0.5439	0.5326	
17389.1	565.8563	404.2989	0	543.8234	397.3500	0	0.5418	0.5219	
17397.4	552.3173	407.9610	0	529.6092	405.3225	0	0.5283	0.5295	
17405.7	512.2656	415.6547	0	496.5470	404.8065	0	0.4926	0.5342	
17414.1	486.4669	410.6197	0	475.1481	399.6419	0	0.4695	0.5275	
17422.4	479.2709	419.4273	0	467.0398	396.5137	0	0.4621	0.5312	
17430.8	486.8602	419.5504	0	465.9351	399.7134	0	0.4652	0.5334	
17439.1	486.0852	415.6540	0	471.9020	400.9457	0	0.4678	0.5316	
17447.4	481.7304	420.3037	0	470.9266	407.6928	0	0.4652	0.5391	
17455.8	483.0592	413.7748	0	468.0558	408.4975	0	0.4644	0.5353	
17464.1	483.4086	418.3686	0	466.7936	403.0080	0	0.4640	0.5348	
17472.5	481.3193	419.0057	0	463.8775	411.6861	0	0.4615	0.5408	
17480.7	483.9897	410.5949	0	464.7737	401.5854	0	0.4633	0.5288	
17489.1	481.6807	413.8614	0	473.3802	394.7336	0	0.4663	0.5264	
17497.4	481.2300	409.6918	0	468.5975	403.2088	0	0.4638	0.5292	
17505.8	482.3776	409.9560	0	470.9256	399.2080	0	0.4655	0.5268	
17514.1	482.8503	413.8886	0	466.2111	398.2363	0	0.4634	0.5287	
17522.4	477.0466	412.9572	0	461.5159	403.6706	0	0.4583	0.5317	
17530.7	483.0683	410.6086	0	459.1661	398.2780	0	0.4601	0.5266	
17539.1	482.0691	410.7259	0	466.5183	396.7216	0	0.4632	0.5257	
17547.5	486.8208	425.7852	0	464.6790	396.5017	0	0.4646	0.5353	
17555.7	485.2579	411.3521	0	460.6989	401.8629	0	0.4619	0.5294	
17564.1	482.7664	410.5102	0	466.7616	398.0539	0	0.4636	0.5264	
17572.4	478.2293	410.9639	0	459.8139	402.4221	0	0.4580	0.5295	
17580.8	481.5992	415.0574	0	464.3374	403.5877	0	0.4619	0.5330	
17589.0	480.2188	415.9193	0	466.0807	405.4999	0	0.4621	0.5348	
17597.4	483.8725	399.4390	0	461.3352	400.8043	0	0.4615	0.5210	
17605.7	481.9438	413.8589	0	461.6546	410.1194	0	0.4607	0.5364	
17614.1	483.6483	406.1488	0	469.9519	400.4795	0	0.4656	0.5251	
17622.4	475.5970	411.5498	0	465.4541	401.0848	0	0.4595	0.5291	
17630.7	461.8036	404.4699	0	448.6803	403.5737	0	0.4446	0.5261	
17639.1	454.2238	405.5223	0	446.1427	408.0113	0	0.4396	0.5296	
17647.4	459.7646	417.5987	0	445.7923	408.0510	0	0.4422	0.5375	
17655.7	458.2224	408.9798	0	447.3337	406.3573	0	0.4422	0.5308	
17664.1	459.9304	412.3702	0	446.0451	404.9609	0	0.4424	0.5321	
17672.4	457.3998	416.6110	0	445.4650	407.5582	0	0.4409	0.5366	
17680.7	456.6079	418.8538	0	453.3406	407.8405	0	0.4443	0.5382	
17689.1	454.3647	411.1433	0	446.1754	400.1696	0	0.4397	0.5282	
17697.4	461.4285	408.9745	0	446.4620	409.9393	0	0.4433	0.5331	
17705.7	458.7153	409.2339	0	443.7477	407.6431	0	0.4407	0.5318	
17714.0	458.5174	415.3117	0	450.7927	412.7205	0	0.4440	0.5391	
17722.4	458.8518	416.2691	0	446.8300	406.6901	0	0.4422	0.5358	
17730.7	458.1704	408.3714	0	448.1234	411.7903	0	0.4425	0.5340	
17739.1	456.8905	404.9003	0	450.0232	410.3402	0	0.4428	0.5308	
17747.4	461.4015	401.3893	0	444.8876	409.4910	0	0.4425	0.5279	
17755.7	457.3432	418.4183	0	447.0777	409.0794	0	0.4416	0.5387	
17764.0	457.1943	402.2174	0	446.4874	405.8988	0	0.4413	0.5261	
17772.4	461.7229	410.6982	0	448.4678	414.9367	0	0.4444	0.5375	
17780.8	458.7145	406.8783	0	447.2342	406.8982	0	0.4424	0.5298	
17789.0	460.4159	409.0577	0	450.0763	409.8137	0	0.4446	0.5331	
17797.3	460.0297	416.9010	0	445.8301	398.1521	0	0.4423	0.5306	
17805.7	458.7882	415.8912	0	448.8455	405.4122	0	0.4432	0.5347	
17814.1	453.7207	409.4654	0	445.8845	400.4482	0	0.4393	0.5273	
17822.3	457.7505	415.7608	0	446.7948	395.0558	0	0.4417	0.5279	
17830.7	457.6178	400.3629	0	449.6577	415.3310	0	0.4430	0.5311	
17839.0	459.5349	401.8551	0	445.1799	407.8915	0	0.4418	0.5272	
17847.4	477.0460	392.8255	0	469.2811	412.1499	0	0.4621	0.5241	
17855.7	518.8332	411.3590	0	508.1922	404.4321	0	0.5015	0.5311	
17864.0	553.9172	410.4613	0	539.9570	395.0053	0	0.5341	0.5244	
17872.3	589.6147	390.9347	0	575.7376	407.3725	0	0.5690	0.5197	
17880.7	612.0438	393.4750	0	597.6259	404.1618	0	0.5907	0.5193	
17889.0	620.3601	396.2815	0	598.0387	408.5186	0	0.5949	0.5240	
17897.3	612.4514	391.9143	0	593.5893	408.5724	0	0.5889	0.5212	
17905.7	609.8040	399.5878	0	595.2198	415.3846	0	0.5884	0.5306	
17914.0	616.9258	398.6657	0	596.5986	412.1333	0	0.5925	0.5279	
17922.4	615.9372	396.2612	0	598.4039	404.9425	0	0.5929	0.5216	
17930.7	616.1923	389.4085	0	599.7226	408.0858	0	0.5937	0.5192	
17939.0	612.5275	400.1497	0	593.3143	407.9758	0	0.5888	0.5261	
17947.3	618.1190	391.3412	0	597.1751	409.9707	0	0.5934	0.5217	
17955.7	616.4708	396.1631	0	596.2356	403.9177	0	0.5921	0.5209	
17964.0	618.7237	388.6264	0	601.3126	402.4708	0	0.5957	0.5150	
17972.4	615.2316	391.8459	0	597.1134	405.8589	0	0.5920	0.5193	
17980.7	614.0815	400.1990	0	604.8854	408.1564	0	0.5952	0.5263	
17989.0	610.3995	385.8139	0	600.0046	400.1735	0	0.5910	0.5117	
17997.3	613.7591	385.7458	0	596.3993	403.4379	0	0.5909	0.5138	
18005.7	616.7150	396.5018	0	599.9704	403.6861	0	0.5941	0.5210	
18014.0	615.4390	386.9215	0	596.8002	402.6114	0	0.5919	0.5140	
18022.3	613.0474	394.4379	0	598.5448	398.8170	0	0.5916	0.5164	
18030.7	616.5129	393.8785	0	598.9825	410.5542	0	0.5935	0.5237	
18039.0	615.4160	390.4617	0	594.2904	412.5566	0	0.5907	0.5228	
18047.4	618.7877	384.4733	0	598.7172	404.8176	0	0.5945	0.5139	
18055.6	615.7425	390.4955	0	599.8126	408.3257	0	0.5935	0.5201	
18064.0	617.8566	387.1751	0	595.8219	414.7474	0	0.5926	0.5221	
18072.3	616.0061	395.0868	0	599.8795	408.5399	0	0.5937	0.5232	
18080.7	617.2892	397.2126	0	599.5467	406.3317	0	0.5942	0.5231	
18089.0	614.4215	404.6738	0	596.4688	409.4583	0	0.5913	0.5300	
18097.3	619.6709	395.6551	0	598.6359	413.1483	0	0.5949	0.5266	
18105.6	620.1449	394.2152	0	597.2798	410.2146	0	0.5944	0.5237	
18114.0	614.5870	402.2348	0	596.6661	407.1423	0	0.5914	0.5269	
18122.3	617.3515	390.1941	0	600.8883	403.3694	0	0.5948	0.5166	
18130.6	614.2082	387.5639	0	594.9287	403.7408	0	0.5904	0.5152	
18139.0	563.2846	414.0528	0	556.2259	409.8142	0	0.5466	0.5364	
18147.3	504.5341	403.3436	0	505.2927	406.2721	0	0.4931	0.5271	
18155.7	435.5713	385.5780	0	451.1522	392.6636	0	0.4330	0.5067	
18164.0	392.2317	407.8898	0	388.5710	408.0471	0	0.3813	0.5312	
18172.3	353.0894	411.8970	0	316.7380	426.1048	0	0.3271	0.5456	
18180.6	325.2820	401.1011	0	323.6168	406.8124	0	0.3168	0.5260	
18189.0	342.7294	402.0252	0	308.0275	383.7420	0	0.3178	0.5116	
18197.3	338.0415	402.5046	0	324.7367	415.2911	0	0.3236	0.5324	
18205.6	343.0742	418.4530	0	322.2362	408.9654	0	0.3249	0.5387	
18214.0	338.9674	406.0872	0	319.6164	402.6288	0	0.3216	0.5265	
18222.3	338.2936	399.4869	0	321.3309	403.7633	0	0.3221	0.5229	
18230.7	335.6865	398.9318	0	323.6101	404.9982	0	0.3219	0.5234	
18239.0	342.0637	405.8966	0	322.5652	408.3025	0	0.3245	0.5301	
18247.3	339.9602	410.9595	0	316.0066	407.6947	0	0.3203	0.5330	
18255.6	340.5936	405.9611	0	321.9347	404.6586	0	0.3235	0.5277	
18264.0	337.0062	409.2449	0	317.2899	394.8621	0	0.3195	0.5235	
18272.3	340.3573	404.7181	0	322.4727	410.5216	0	0.3236	0.5308	
18280.7	336.5233	401.1623	0	311.2873	411.3314	0	0.3163	0.5290	
18288.9	338.8018	398.4032	0	320.1912	400.7518	0	0.3218	0.5203	
18297.3	337.9322	408.5915	0	318.9265	410.2029	0	0.3207	0.5331	
18305.6	338.9095	403.0114	0	314.0865	410.5568	0	0.3188	0.5297	
18314.0	338.4576	396.6644	0	321.2406	408.7251	0	0.3221	0.5243	
18322.3	337.9656	399.0312	0	321.1644	402.8068	0	0.3218	0.5220	
18330.6	336.8824	400.5855	0	318.6253	398.8269	0	0.3201	0.5205	
18338.9	338.7789	395.6560	0	322.8955	402.6049	0	0.3231	0.5197	
18347.3	339.0669	406.7594	0	312.6786	404.8441	0	0.3182	0.5284	
18355.7	341.1212	405.0163	0	317.6715	394.1932	0	0.3217	0.5203	
18363.9	338.0318	399.1991	0	324.0144	398.5925	0	0.3233	0.5194	
18372.2	345.0100	410.0531	0	323.5032	407.8887	0	0.3264	0.5325	
18380.6	333.5658	396.1623	0	313.1520	404.0026	0	0.3158	0.5209	
18389.0	340.6009	396.9624	0	318.2101	398.5581	0	0.3217	0.5179	
18397.3	344.8851	397.8397	0	311.4042	400.4362	0	0.3205	0.5197	
18405.6	340.9341	395.4975	0	315.6088	412.2334	0	0.3206	0.5259	
18413.9	338.8079	397.7320	0	307.0024	397.8895	0	0.3153	0.5180	
18422.3	339.0371	400.4992	0	321.7526	398.9516	0	0.3227	0.5205	
18430.6	341.9138	393.6595	0	315.0176	402.0414	0	0.3208	0.5180	
18438.9	341.3162	396.0670	0	314.6621	397.4610	0	0.3203	0.5166	
18447.2	337.3588	410.2405	0	316.2860	400.2139	0	0.3192	0.5276	
18455.6	341.4175	402.6216	0	309.1580	398.4892	0	0.3177	0.5216	
18464.0	349.9988	398.6021	0	323.2526	255.2217	0	0.3287	0.4257	
18472.3	388.4198	398.4672	0	389.5504	217.4669	0	0.3799	0.4010	
18480.6	424.7317	398.7749	0	407.2119	341.3457	0	0.4062	0.4818	
18488.9	447.5973	412.5304	0	427.6793	338.3107	0	0.4274	0.4888	
18497.3	445.1043	401.1960	0	433.7146	406.5660	0	0.4291	0.5259	
18505.6	444.1443	397.7536	0	427.0671	406.8617	0	0.4254	0.5238	
18513.9	442.0728	404.3764	0	429.8809	404.4363	0	0.4258	0.5266	
18522.2	441.1557	391.3703	0	429.9472	401.8596	0	0.4253	0.5164	
18530.6	443.5893	388.5628	0	432.8332	396.1415	0	0.4279	0.5109	
18538.9	450.3193	390.9246	0	434.9214	403.3782	0	0.4322	0.5171	
18547.3	445.0758	378.1278	0	429.5380	392.3742	0	0.4271	0.5016	
18555.6	448.3349	383.6885	0	435.0127	392.0582	0	0.4313	0.5050	
18563.9	448.6951	386.2830	0	434.2061	402.9205	0	0.4311	0.5138	
18572.3	446.8202	386.5854	0	440.3812	401.1214	0	0.4332	0.5128	
18580.6	445.6363	384.3225	0	432.5303	394.3262	0	0.4288	0.5069	
18589.0	447.4193	379.9033	0	431.2905	405.4984	0	0.4291	0.5113	
18597.2	452.8558	390.5752	0	430.5425	405.6800	0	0.4313	0.5184	
18605.6	449.7985	380.3397	0	438.2094	393.7489	0	0.4336	0.5040	
18613.9	447.2954	391.9735	0	431.0002	394.3650	0	0.4289	0.5119	
18622.3	447.6923	396.4096	0	437.7670	400.5854	0	0.4324	0.5189	
18630.5	447.2045	384.6996	0	434.6323	404.3422	0	0.4306	0.5137	
18638.9	448.5193	386.9262	0	433.6894	397.0449	0	0.4308	0.5104	
18647.2	448.3592	390.6890	0	433.5581	390.5796	0	0.4306	0.5086	
18655.6	448.3818	390.0796	0	435.0231	399.8493	0	0.4314	0.5143	
18664.0	446.9715	390.1995	0	427.8936	394.9985	0	0.4272	0.5112	
18672.2	465.9425	379.2598	0	446.8503	400.1652	0	0.4457	0.5074	
18680.5	513.5294	382.5623	0	493.8674	406.5598	0	0.4919	0.5138	
18688.9	559.3908	400.0434	0	543.9704	407.3581	0	0.5388	0.5257	
18697.3	597.8038	390.7288	0	587.3006	407.8443	0	0.5787	0.5199	
18705.5	639.0872	396.7233	0	624.3120	408.2391	0	0.6169	0.5241	
18713.9	677.1648	376.3361	0	649.2291	415.3535	0	0.6477	0.5154	
18722.2	700.5703	397.2908	0	673.3492	418.7490	0	0.6709	0.5313	
18730.6	696.6568	383.8130	0	665.3710	421.1427	0	0.6651	0.5241	
18738.9	698.3006	380.6043	0	666.4621	422.0973	0	0.6664	0.5226	
18747.2	698.9381	378.5741	0	667.2093	418.2633	0	0.6671	0.5188	
18755.5	702.6473	379.9549	0	669.9860	413.5788	0	0.6702	0.5166	
18763.9	700.7955	384.6056	0	665.2667	414.3337	0	0.6670	0.5201	
18772.2	698.3570	383.8197	0	665.2298	415.3428	0	0.6658	0.5203	
18780.6	696.5689	373.4728	0	667.1668	415.1832	0	0.6659	0.5134	
18788.9	697.7511	372.6531	0	668.2617	415.2952	0	0.6670	0.5130	
18797.2	698.3181	380.9500	0	667.9289	410.9823	0	0.6671	0.5156	
18805.6	695.9084	396.6848	0	662.7838	416.8388	0	0.6634	0.5296	
18813.9	696.9124	377.4970	0	663.7677	410.1845	0	0.6644	0.5128	
18822.2	697.2160	386.5334	0	663.9971	412.4375	0	0.6647	0.5202	
18830.5	700.3443	380.9922	0	663.2275	412.0324	0	0.6658	0.5163	
18838.9	699.8128	390.1374	0	668.4964	413.1515	0	0.6681	0.5230	
18847.2	702.3591	392.4564	0	665.5832	416.9871	0	0.6679	0.5270	
18855.6	701.8397	383.6919	0	665.6872	420.3089	0	0.6677	0.5234	
18863.9	696.5076	380.7556	0	666.3783	418.4701	0	0.6655	0.5203	
18872.2	701.4232	373.7338	0	665.7695	411.9149	0	0.6676	0.5115	
18880.5	700.7406	377.7664	0	664.7785	411.4696	0	0.6668	0.5138	
18888.9	700.2203	396.1739	0	669.3708	418.1324	0	0.6687	0.5301	
18897.2	698.9536	391.7078	0	665.0347	415.1277	0	0.6660	0.5253	
18905.5	702.3551	388.3513	0	665.0683	413.9271	0	0.6677	0.5223	
18913.9	690.7425	396.2913	0	668.7501	408.8982	0	0.6638	0.5242	
18922.2	695.4047	389.8485	0	667.4302	403.7429	0	0.6654	0.5167	
18930.6	697.0430	384.8615	0	664.3004	412.1612	0	0.6647	0.5189	
18938.8	703.6687	380.6403	0	665.6339	418.4298	0	0.6686	0.5202	
18947.2	697.3097	388.0295	0	660.0173	410.5928	0	0.6628	0.5199	
18955.5	678.1003	395.9271	0	648.4219	413.7921	0	0.6477	0.5272	
18963.9	630.2041	425.3784	0	609.1201	430.6581	0	0.6051	0.5573	
18972.2	591.6626	444.2459	0	576.8795	440.0152	0	0.5706	0.5757	
18980.5	559.8140	457.3520	0	551.7716	446.5346	0	0.5428	0.5885	
18988.8	530.2826	467.3244	0	510.8263	467.4536	0	0.5084	0.6086	
18997.2	514.0292	482.7775	0	495.3710	470.7158	0	0.4929	0.6208	
19005.5	525.5867	476.4831	0	502.0660	473.4731	0	0.5018	0.6185	
19013.9	517.1388	474.7245	0	503.7997	469.8088	0	0.4985	0.6149	
19022.2	519.8709	473.7399	0	492.0342	470.5243	0	0.4941	0.6148	
19030.5	521.0470	482.7276	0	495.8254	470.2445	0	0.4965	0.6204	
19038.9	519.4333	482.1241	0	499.9170	471.4843	0	0.4977	0.6208	
19047.2	520.3661	477.2049	0	494.1955	470.4223	0	0.4954	0.6169	
19055.5	520.7183	477.2741	0	500.1905	468.2503	0	0.4985	0.6156	
19063.8	521.8336	482.0921	0	497.9779	471.9569	0	0.4980	0.6211	
19072.2	517.4796	479.8025	0	499.6308	475.7448	0	0.4966	0.6221	
19080.5	521.8208	477.5143	0	499.3175	463.8954	0	0.4986	0.6129	
19088.9	501.3830	498.5601	0	474.1590	492.2638	0	0.4763	0.6451	
19097.2	464.6242	541.6955	0	435.6061	524.3782	0	0.4396	0.6941	
19105.5	447.7220	562.7377	0	411.5324	545.2799	0	0.4196	0.7214	
19113.8	414.8501	586.1036	0	394.2163	574.7703	0	0.3951	0.7558	
19122.2	397.9213	605.5461	0	373.1644	596.1536	0	0.3765	0.7824	
19130.5	404.5871	611.5417	0	377.5957	596.9784	0	0.3819	0.7868	
19138.8	401.6644	601.0543	0	379.5487	592.3490	0	0.3815	0.7770	
19147.2	398.5298	610.2705	0	377.1964	595.3706	0	0.3788	0.7849	
19155.5	399.6272	606.9075	0	374.3583	595.5285	0	0.3779	0.7828	
19163.9	397.6758	610.6214	0	378.2917	593.8938	0	0.3789	0.7842	
19172.1	406.8902	611.4819	0	380.4368	591.3525	0	0.3844	0.7831	
19180.5	400.3311	614.6560	0	376.5525	595.6039	0	0.3793	0.7879	
19188.8	405.0010	606.2060	0	375.5544	596.3929	0	0.3811	0.7829	
19197.2	403.4645	609.4604	0	377.8570	598.3901	0	0.3815	0.7864	
19205.5	404.2608	613.2631	0	375.8112	597.4479	0	0.3809	0.7882	
19213.8	397.4207	609.9451	0	379.9869	595.0401	0	0.3796	0.7845	
